year,adm2_name,c_exchange_rate_unofficial
2021,Occidental Mindoro,49.25333333333333
2021,Oriental Mindoro,49.25333333333333
2021,Palawan,49.25333333333333
2021,Pangasinan,49.25333333333333
2021,Quezon,49.25333333333333
2021,Quirino,49.25333333333333
2021,Rizal,49.25333333333333
2021,Romblon,49.25333333333333
2021,Samar,49.25333333333333
2021,Sarangani,49.25333333333333
2021,Siquijor,49.25333333333333
2021,Sorsogon,49.25333333333333
2021,South Cotabato,49.25333333333333
2021,Southern Leyte,49.25333333333333
2021,Sultan Kudarat,49.25333333333333
2021,Sulu,49.25333333333333
2021,Surigao del Norte,49.25333333333333
2021,Surigao del Sur,49.25333333333333
2021,Tarlac,49.25333333333333
2021,Tawi-Tawi,49.25333333333333
2021,Zambales,49.25333333333333
2021,Zamboanga Sibugay,49.25333333333333
2021,Zamboanga del Norte,49.25333333333333
2021,Zamboanga del Sur,49.25333333333333
2022,Abra,54.479166666666664
2022,Agusan del Norte,54.479166666666664
2022,Agusan del Sur,54.479166666666664
2022,Aklan,54.479166666666664
2022,Albay,54.479166666666664
2022,Antique,54.479166666666664
2022,Apayao,54.479166666666664
2022,Aurora,54.479166666666664
2022,Basilan,54.479166666666664
2022,Bataan,54.479166666666664
2022,Batangas,54.479166666666664
2022,Benguet,54.479166666666664
2022,Biliran,54.479166666666664
2022,Bohol,54.479166666666664
2022,Bukidnon,54.479166666666664
2022,Bulacan,54.479166666666664
2022,Cagayan,54.479166666666664
2022,Camarines Norte,54.479166666666664
2022,Camarines Sur,54.479166666666664
2022,Camiguin,54.479166666666664
2022,Capiz,54.479166666666664
2022,Catanduanes,54.479166666666664
2022,Cavite,54.479166666666664
2022,Cebu,54.479166666666664
2022,Compostela Valley,54.479166666666664
2022,Davao Oriental,54.479166666666664
2022,Davao del Norte,54.479166666666664
2022,Davao del Sur,54.479166666666664
2022,Dinagat Islands,54.479166666666664
2022,Eastern Samar,54.479166666666664
2022,Guimaras,54.479166666666664
2022,Ifugao,54.479166666666664
2022,Ilocos Norte,54.479166666666664
2022,Ilocos Sur,54.479166666666664
2022,Iloilo,54.479166666666664
2022,Isabela,54.479166666666664
2022,Kalinga,54.479166666666664
2022,La Union,54.479166666666664
2022,Laguna,54.479166666666664
2022,Lanao del Norte,54.479166666666664
2022,Lanao del Sur,54.479166666666664
2022,Leyte,54.479166666666664
2022,Maguindanao,54.479166666666664
2022,Marinduque,54.479166666666664
2022,Market Average,54.479166666666664
2022,Masbate,54.479166666666664
2022,Metropolitan Manila,54.479166666666664
2022,Misamis Occidental,54.479166666666664
2022,Misamis Oriental,54.479166666666664
2022,Mountain Province,54.479166666666664
2022,Negros Occidental,54.479166666666664
2022,Negros Oriental,54.479166666666664
2022,North Cotabato,54.479166666666664
2022,Northern Samar,54.479166666666664
2022,Nueva Ecija,54.479166666666664
2022,Nueva Vizcaya,54.479166666666664
2022,Occidental Mindoro,54.479166666666664
2022,Oriental Mindoro,54.479166666666664
2022,Palawan,54.479166666666664
2022,Pangasinan,54.479166666666664
2022,Quezon,54.479166666666664
2022,Quirino,54.479166666666664
2022,Rizal,54.479166666666664
2022,Romblon,54.479166666666664
2022,Samar,54.479166666666664
2022,Sarangani,54.479166666666664
2022,Siquijor,54.479166666666664
2022,Sorsogon,54.479166666666664
2022,South Cotabato,54.479166666666664
2022,Southern Leyte,54.479166666666664
2022,Sultan Kudarat,54.479166666666664
2022,Sulu,54.479166666666664
2022,Surigao del Norte,54.479166666666664
2022,Surigao del Sur,54.479166666666664
2022,Tarlac,54.479166666666664
2022,Tawi-Tawi,54.479166666666664
2022,Zambales,54.479166666666664
2022,Zamboanga Sibugay,54.479166666666664
2022,Zamboanga del Norte,54.479166666666664
2022,Zamboanga del Sur,54.479166666666664
2023,Abra,55.630833333333335
2023,Agusan del Norte,55.630833333333335
2023,Agusan del Sur,55.630833333333335
2023,Aklan,55.630833333333335
2023,Albay,55.630833333333335
2023,Antique,55.630833333333335
2023,Apayao,55.630833333333335
2023,Aurora,55.630833333333335
2023,Basilan,55.630833333333335
2023,Bataan,55.630833333333335
2023,Batangas,55.630833333333335
2023,Benguet,55.630833333333335
2023,Biliran,55.630833333333335
2023,Bohol,55.630833333333335
2023,Bukidnon,55.630833333333335
2023,Bulacan,55.630833333333335
2023,Cagayan,55.630833333333335
2023,Camarines Norte,55.630833333333335
2023,Camarines Sur,55.630833333333335
2023,Camiguin,55.630833333333335
2023,Capiz,55.630833333333335
2023,Catanduanes,55.630833333333335
2023,Cavite,55.630833333333335
2023,Cebu,55.630833333333335
2023,Compostela Valley,55.630833333333335
2023,Davao Oriental,55.630833333333335
2023,Davao del Norte,55.630833333333335
2023,Davao del Sur,55.630833333333335
2023,Dinagat Islands,55.630833333333335
2023,Eastern Samar,55.630833333333335
2023,Guimaras,55.630833333333335
2023,Ifugao,55.630833333333335
2023,Ilocos Norte,55.630833333333335
2023,Ilocos Sur,55.630833333333335
2023,Iloilo,55.630833333333335
2023,Isabela,55.630833333333335
2023,Kalinga,55.630833333333335
2023,La Union,55.630833333333335
2023,Laguna,55.630833333333335
2023,Lanao del Norte,55.630833333333335
2023,Lanao del Sur,55.630833333333335
2023,Leyte,55.630833333333335
